Pais,Anho,Npatente,max,media,dif
US,1972,3687062,1,1.0,0.0
US,1972,3683080,1,1.0,0.0
US,1972,3650510,1,1.0,0.0
US,1972,3664955,1,1.0,0.0
US,1972,3676963,1,1.0,0.0
US,1972,3701682,1,1.0,0.0
US,1972,3677510,1,1.0,0.0
US,1972,3661877,1,1.0,0.0
US,1972,3679577,1,1.0,0.0
US,1972,3702193,1,1.0,0.0
US,1972,3664621,1,1.0,0.0
US,1973,3709861,2,1.0140845070422535,0.9859154929577465
US,1973,3745291,2,1.0140845070422535,0.9859154929577465
US,1974,3849738,2,1.005952380952381,0.9940476190476191
US,1975,3868109,1,1.0,0.0
US,1975,3864037,1,1.0,0.0
US,1975,3866987,1,1.0,0.0
US,1975,3926768,1,1.0,0.0
US,1975,3905910,1,1.0,0.0
US,1975,3921641,1,1.0,0.0
US,1975,3876191,1,1.0,0.0
US,1975,3893302,1,1.0,0.0
US,1975,3903804,1,1.0,0.0
US,1975,3925195,1,1.0,0.0
US,1975,3915548,1,1.0,0.0
US,1975,3894500,1,1.0,0.0
US,1975,3872534,1,1.0,0.0
US,1975,3883936,1,1.0,0.0
US,1975,3914061,1,1.0,0.0
US,1975,3909789,1,1.0,0.0
US,1975,3861701,1,1.0,0.0
US,1975,3898983,1,1.0,0.0
US,1975,3876972,1,1.0,0.0
US,1975,3926087,1,1.0,0.0
US,1975,3891827,1,1.0,0.0
US,1975,3861747,1,1.0,0.0
US,1975,3894256,1,1.0,0.0
US,1975,3879794,1,1.0,0.0
US,1975,3864908,1,1.0,0.0
US,1975,3908166,1,1.0,0.0
US,1975,3883750,1,1.0,0.0
US,1975,3865564,1,1.0,0.0
US,1975,3880224,1,1.0,0.0
US,1975,3892632,1,1.0,0.0
US,1975,3907271,1,1.0,0.0
US,1975,3897997,1,1.0,0.0
US,1975,3873694,1,1.0,0.0
US,1975,3862184,1,1.0,0.0
US,1975,3865059,1,1.0,0.0
US,1975,3883861,1,1.0,0.0
US,1975,3927252,1,1.0,0.0
US,1975,3894540,1,1.0,0.0
US,1975,3908608,1,1.0,0.0
US,1975,3916069,1,1.0,0.0
US,1975,3861877,1,1.0,0.0
US,1975,3880672,1,1.0,0.0
US,1975,3881184,1,1.0,0.0
US,1975,3919017,1,1.0,0.0
US,1975,3870339,1,1.0,0.0
US,1975,3858410,1,1.0,0.0
US,1975,3900378,1,1.0,0.0
US,1975,3875715,1,1.0,0.0
US,1975,3867206,1,1.0,0.0
US,1975,3896931,1,1.0,0.0
US,1975,3894219,1,1.0,0.0
US,1975,3876450,1,1.0,0.0
US,1975,3861685,1,1.0,0.0
US,1975,3862731,1,1.0,0.0
US,1975,3903202,1,1.0,0.0
US,1975,3862469,1,1.0,0.0
US,1975,3892472,1,1.0,0.0
US,1975,3923754,1,1.0,0.0
US,1975,3863028,1,1.0,0.0
US,1975,3873301,1,1.0,0.0
US,1975,3909702,1,1.0,0.0
US,1975,3925850,1,1.0,0.0
US,1975,3925203,1,1.0,0.0
US,1975,3877464,1,1.0,0.0
US,1975,3922253,1,1.0,0.0
US,1975,3908987,1,1.0,0.0
US,1975,3870601,1,1.0,0.0
US,1975,3915447,1,1.0,0.0
US,1975,3886411,1,1.0,0.0
US,1975,3919462,1,1.0,0.0
US,1975,3887630,1,1.0,0.0
US,1975,3930056,1,1.0,0.0
US,1975,3917533,1,1.0,0.0
US,1975,3877413,1,1.0,0.0
US,1975,3881592,1,1.0,0.0
US,1975,3898814,1,1.0,0.0
US,1975,3898390,1,1.0,0.0
US,1975,3864570,1,1.0,0.0
US,1975,3882025,1,1.0,0.0
US,1975,3901481,1,1.0,0.0
US,1975,3874394,1,1.0,0.0
US,1975,3884803,1,1.0,0.0
US,1975,3877510,1,1.0,0.0
US,1975,3902923,1,1.0,0.0
US,1975,3924146,1,1.0,0.0
US,1975,3867173,1,1.0,0.0
US,1975,3925018,1,1.0,0.0
US,1975,3893061,1,1.0,0.0
US,1975,3923619,1,1.0,0.0
US,1975,3909591,1,1.0,0.0
US,1975,3919951,1,1.0,0.0
US,1975,3894871,1,1.0,0.0
US,1975,3879966,1,1.0,0.0
US,1975,3902626,1,1.0,0.0
US,1975,3879542,1,1.0,0.0
US,1975,3885209,1,1.0,0.0
US,1975,3906798,1,1.0,0.0
US,1975,3872842,1,1.0,0.0
US,1975,3878503,1,1.0,0.0
US,1975,3902570,1,1.0,0.0
US,1975,3870615,1,1.0,0.0
US,1975,3904369,1,1.0,0.0
US,1975,3866805,1,1.0,0.0
US,1975,3923390,1,1.0,0.0
US,1975,3881058,1,1.0,0.0
US,1975,3868276,1,1.0,0.0
US,1975,3893942,1,1.0,0.0
US,1975,3928080,1,1.0,0.0
US,1975,3885533,1,1.0,0.0
US,1975,3868595,1,1.0,0.0
US,1975,3897060,1,1.0,0.0
US,1975,3915897,1,1.0,0.0
US,1975,3862075,1,1.0,0.0
US,1975,3916146,1,1.0,0.0
US,1975,3905397,1,1.0,0.0
US,1975,3893389,1,1.0,0.0
US,1975,3893844,1,1.0,0.0
US,1975,3859638,1,1.0,0.0
US,1975,3872547,1,1.0,0.0
US,1975,3907040,1,1.0,0.0
US,1975,3913145,1,1.0,0.0
US,1975,3904473,1,1.0,0.0
US,1975,3911368,1,1.0,0.0
US,1975,3867710,1,1.0,0.0
US,1975,3881615,1,1.0,0.0
US,1975,3862632,1,1.0,0.0
US,1975,3872528,1,1.0,0.0
US,1975,3904075,1,1.0,0.0
US,1975,3915207,1,1.0,0.0
US,1975,3912018,1,1.0,0.0
US,1975,3924561,1,1.0,0.0
US,1975,3927988,1,1.0,0.0
US,1975,3889290,1,1.0,0.0
US,1975,3878095,1,1.0,0.0
US,1975,3868934,1,1.0,0.0
US,1975,3878963,1,1.0,0.0
US,1975,3870451,1,1.0,0.0
US,1975,3904469,1,1.0,0.0
US,1975,3865058,1,1.0,0.0
US,1975,3866599,1,1.0,0.0
US,1975,3859400,1,1.0,0.0
US,1975,3860676,1,1.0,0.0
US,1975,3888118,1,1.0,0.0
US,1975,3895448,1,1.0,0.0
US,1975,3902084,1,1.0,0.0
US,1975,3895494,1,1.0,0.0
US,1975,3924142,1,1.0,0.0
US,1975,3890207,1,1.0,0.0
US,1975,3860003,1,1.0,0.0
US,1975,3904070,1,1.0,0.0
US,1975,3868956,1,1.0,0.0
US,1975,3861863,1,1.0,0.0
US,1975,3858855,1,1.0,0.0
US,1975,3863639,1,1.0,0.0
US,1975,3878868,1,1.0,0.0
US,1975,3868086,1,1.0,0.0
US,1975,3886639,1,1.0,0.0
US,1975,3884354,1,1.0,0.0
US,1975,3929821,1,1.0,0.0
US,1975,3912461,1,1.0,0.0
US,1976,3953643,2,1.0116959064327486,0.9883040935672514
US,1976,3986997,2,1.0116959064327486,0.9883040935672514
US,1977,4001184,2,1.0065359477124183,0.9934640522875817
US,1978,4118789,2,1.0075757575757576,0.9924242424242424
US,1979,4176115,1,1.0,0.0
US,1979,4179510,1,1.0,0.0
US,1979,4151582,1,1.0,0.0
US,1979,4162336,1,1.0,0.0
US,1979,4160573,1,1.0,0.0
US,1979,4179479,1,1.0,0.0
US,1979,4164865,1,1.0,0.0
US,1979,4163407,1,1.0,0.0
US,1979,4180596,1,1.0,0.0
US,1979,4138422,1,1.0,0.0
US,1979,4143264,1,1.0,0.0
US,1979,4154397,1,1.0,0.0
US,1979,4144658,1,1.0,0.0
US,1979,4132405,1,1.0,0.0
US,1979,4165549,1,1.0,0.0
US,1979,4169664,1,1.0,0.0
US,1979,4154214,1,1.0,0.0
US,1979,4158987,1,1.0,0.0
US,1979,4167028,1,1.0,0.0
US,1979,4163894,1,1.0,0.0
US,1979,4177328,1,1.0,0.0
US,1979,4171388,1,1.0,0.0
US,1979,4163028,1,1.0,0.0
US,1979,4157659,1,1.0,0.0
US,1979,4136173,1,1.0,0.0
US,1979,4142848,1,1.0,0.0
US,1979,4162778,1,1.0,0.0
US,1979,4180529,1,1.0,0.0
US,1979,4158759,1,1.0,0.0
US,1979,4167748,1,1.0,0.0
US,1979,4135252,1,1.0,0.0
US,1979,4138385,1,1.0,0.0
US,1979,4168504,1,1.0,0.0
US,1979,4154465,1,1.0,0.0
US,1979,4134641,1,1.0,0.0
US,1979,4145600,1,1.0,0.0
US,1979,4152017,1,1.0,0.0
US,1979,4170063,1,1.0,0.0
US,1979,4177797,1,1.0,0.0
US,1979,4162036,1,1.0,0.0
US,1979,4152497,1,1.0,0.0
US,1979,4136528,1,1.0,0.0
US,1979,4132727,1,1.0,0.0
US,1979,4134113,1,1.0,0.0
US,1979,4161376,1,1.0,0.0
US,1979,4134121,1,1.0,0.0
US,1979,4160139,1,1.0,0.0
US,1979,4160161,1,1.0,0.0
US,1979,4170297,1,1.0,0.0
US,1979,4142958,1,1.0,0.0
US,1979,4167730,1,1.0,0.0
US,1979,4173585,1,1.0,0.0
US,1979,4132080,1,1.0,0.0
US,1979,4153534,1,1.0,0.0
US,1979,4169047,1,1.0,0.0
US,1979,4174955,1,1.0,0.0
US,1979,4178917,1,1.0,0.0
US,1979,4136740,1,1.0,0.0
US,1979,4139409,1,1.0,0.0
US,1979,4153915,1,1.0,0.0
US,1979,4165147,1,1.0,0.0
US,1979,4177814,1,1.0,0.0
US,1979,4175434,1,1.0,0.0
US,1979,4142552,1,1.0,0.0
US,1979,4158490,1,1.0,0.0
US,1979,4155490,1,1.0,0.0
US,1979,4136603,1,1.0,0.0
US,1979,4136248,1,1.0,0.0
US,1979,4154998,1,1.0,0.0
US,1979,4136113,1,1.0,0.0
US,1979,4145972,1,1.0,0.0
US,1979,4140629,1,1.0,0.0
US,1979,4164366,1,1.0,0.0
US,1979,4157587,1,1.0,0.0
US,1979,4155278,1,1.0,0.0
US,1979,4139461,1,1.0,0.0
US,1979,4177288,1,1.0,0.0
US,1979,4161103,1,1.0,0.0
US,1979,4164131,1,1.0,0.0
US,1979,4156195,1,1.0,0.0
US,1979,4172124,1,1.0,0.0
US,1979,4134882,1,1.0,0.0
US,1979,4150547,1,1.0,0.0
US,1979,4136246,1,1.0,0.0
US,1979,4164206,1,1.0,0.0
US,1979,4162855,1,1.0,0.0
US,1979,4165396,1,1.0,0.0
US,1979,4172939,1,1.0,0.0
US,1979,4135462,1,1.0,0.0
US,1979,4173285,1,1.0,0.0
US,1979,4162196,1,1.0,0.0
US,1979,4141066,1,1.0,0.0
US,1979,4171811,1,1.0,0.0
US,1979,4179320,1,1.0,0.0
US,1979,4161870,1,1.0,0.0
US,1979,4150731,1,1.0,0.0
US,1979,4180830,1,1.0,0.0
US,1979,4140101,1,1.0,0.0
US,1979,4136199,1,1.0,0.0
US,1979,4177474,1,1.0,0.0
US,1979,4168842,1,1.0,0.0
US,1979,4136308,1,1.0,0.0
US,1979,4164726,1,1.0,0.0
US,1979,4132240,1,1.0,0.0
US,1979,4168393,1,1.0,0.0
US,1979,4149279,1,1.0,0.0
US,1979,4166018,1,1.0,0.0
US,1979,4175750,1,1.0,0.0
US,1979,4140404,1,1.0,0.0
US,1979,4169473,1,1.0,0.0
US,1979,4136777,1,1.0,0.0
US,1979,4139064,1,1.0,0.0
US,1979,4145554,1,1.0,0.0
US,1979,4142209,1,1.0,0.0
US,1979,4171415,1,1.0,0.0
US,1979,4141193,1,1.0,0.0
US,1979,4179323,1,1.0,0.0
US,1979,4166279,1,1.0,0.0
US,1979,4158891,1,1.0,0.0
US,1980,4181983,2,1.0069444444444444,0.9930555555555556
US,1981,4290052,1,1.0,0.0
US,1981,4294924,1,1.0,0.0
US,1981,4279850,1,1.0,0.0
US,1981,4246469,1,1.0,0.0
US,1981,4290177,1,1.0,0.0
US,1981,4302775,1,1.0,0.0
US,1981,4307934,1,1.0,0.0
US,1981,4296185,1,1.0,0.0
US,1981,4276547,1,1.0,0.0
US,1981,4281942,1,1.0,0.0
US,1981,4299114,1,1.0,0.0
US,1981,4281384,1,1.0,0.0
US,1981,4291482,1,1.0,0.0
US,1981,4285987,1,1.0,0.0
US,1981,4276540,1,1.0,0.0
US,1981,4282741,1,1.0,0.0
US,1981,4304148,1,1.0,0.0
US,1981,4285769,1,1.0,0.0
US,1981,4257884,1,1.0,0.0
US,1981,4295415,1,1.0,0.0
US,1981,4251855,1,1.0,0.0
US,1981,4299700,1,1.0,0.0
US,1981,4306736,1,1.0,0.0
US,1981,4247486,1,1.0,0.0
US,1981,4264265,1,1.0,0.0
US,1981,4306737,1,1.0,0.0
US,1981,4243528,1,1.0,0.0
US,1981,4250042,1,1.0,0.0
US,1981,4294329,1,1.0,0.0
US,1981,4254641,1,1.0,0.0
US,1981,4300717,1,1.0,0.0
US,1981,4294729,1,1.0,0.0
US,1981,4257490,1,1.0,0.0
US,1981,4254086,1,1.0,0.0
US,1981,4285915,1,1.0,0.0
US,1981,4257799,1,1.0,0.0
US,1981,4285977,1,1.0,0.0
US,1981,4280253,1,1.0,0.0
US,1981,4291386,1,1.0,0.0
US,1981,4306722,1,1.0,0.0
US,1981,4282043,1,1.0,0.0
US,1981,4287273,1,1.0,0.0
US,1981,4248604,1,1.0,0.0
US,1981,4263375,1,1.0,0.0
US,1981,4260164,1,1.0,0.0
US,1981,4303296,1,1.0,0.0
US,1981,4304965,1,1.0,0.0
US,1981,4291093,1,1.0,0.0
US,1981,4258020,1,1.0,0.0
US,1981,4277424,1,1.0,0.0
US,1981,4307922,1,1.0,0.0
US,1981,4288301,1,1.0,0.0
US,1981,4269303,1,1.0,0.0
US,1981,4272506,1,1.0,0.0
US,1981,4285060,1,1.0,0.0
US,1981,4288892,1,1.0,0.0
US,1981,4299045,1,1.0,0.0
US,1981,4306101,1,1.0,0.0
US,1981,4295368,1,1.0,0.0
US,1981,4298612,1,1.0,0.0
US,1981,4243634,1,1.0,0.0
US,1981,4305472,1,1.0,0.0
US,1981,4306535,1,1.0,0.0
US,1981,4289248,1,1.0,0.0
US,1981,4297329,1,1.0,0.0
US,1981,4258807,1,1.0,0.0
US,1981,4273270,1,1.0,0.0
US,1981,4252888,1,1.0,0.0
US,1981,4302088,1,1.0,0.0
US,1981,4275964,1,1.0,0.0
US,1981,4270994,1,1.0,0.0
US,1981,4266813,1,1.0,0.0
US,1981,4296970,1,1.0,0.0
US,1981,4279958,1,1.0,0.0
US,1981,4268420,1,1.0,0.0
US,1981,4277826,1,1.0,0.0
US,1981,4292160,1,1.0,0.0
US,1981,4250273,1,1.0,0.0
US,1981,4308182,1,1.0,0.0
US,1981,4246722,1,1.0,0.0
US,1981,4287724,1,1.0,0.0
US,1981,4265357,1,1.0,0.0
US,1981,4283004,1,1.0,0.0
US,1981,4261656,1,1.0,0.0
US,1981,4265063,1,1.0,0.0
US,1981,4252719,1,1.0,0.0
US,1981,4263336,1,1.0,0.0
US,1981,4264582,1,1.0,0.0
US,1981,4308589,1,1.0,0.0
US,1981,4280188,1,1.0,0.0
US,1981,4285076,1,1.0,0.0
US,1981,4250157,1,1.0,0.0
US,1981,4244940,1,1.0,0.0
US,1981,4300669,1,1.0,0.0
US,1981,4292546,1,1.0,0.0
US,1981,4287868,1,1.0,0.0
US,1981,4284285,1,1.0,0.0
US,1981,4271767,1,1.0,0.0
US,1981,4280506,1,1.0,0.0
US,1981,4258913,1,1.0,0.0
US,1981,4246707,1,1.0,0.0
US,1981,4303316,1,1.0,0.0
US,1981,4304794,1,1.0,0.0
US,1981,4303240,1,1.0,0.0
US,1981,4276182,1,1.0,0.0
US,1981,4282694,1,1.0,0.0
US,1981,4279739,1,1.0,0.0
US,1981,4297425,1,1.0,0.0
US,1981,4270695,1,1.0,0.0
US,1981,4285958,1,1.0,0.0
US,1981,4291489,1,1.0,0.0
US,1981,4295470,1,1.0,0.0
US,1981,4272330,1,1.0,0.0
US,1981,4286825,1,1.0,0.0
US,1981,4290911,1,1.0,0.0
US,1981,4257737,1,1.0,0.0
US,1981,4303111,1,1.0,0.0
US,1981,4259576,1,1.0,0.0
US,1981,4266716,1,1.0,0.0
US,1981,4284149,1,1.0,0.0
US,1981,4257053,1,1.0,0.0
US,1981,4276954,1,1.0,0.0
US,1981,4263899,1,1.0,0.0
US,1981,4287608,1,1.0,0.0
US,1981,4290151,1,1.0,0.0
US,1981,4286984,1,1.0,0.0
US,1981,4304657,1,1.0,0.0
US,1981,4249445,1,1.0,0.0
US,1981,4266599,1,1.0,0.0
US,1981,4268550,1,1.0,0.0
US,1981,4268499,1,1.0,0.0
US,1981,4268271,1,1.0,0.0
US,1981,4253722,1,1.0,0.0
US,1981,4265280,1,1.0,0.0
US,1981,4254308,1,1.0,0.0
US,1981,4297646,1,1.0,0.0
US,1981,4250052,1,1.0,0.0
US,1981,4264484,1,1.0,0.0
US,1981,4247592,1,1.0,0.0
US,1981,4250024,1,1.0,0.0
US,1981,4243435,1,1.0,0.0
US,1981,4300206,1,1.0,0.0
US,1981,4305079,1,1.0,0.0
US,1981,4298004,1,1.0,0.0
US,1981,4288471,1,1.0,0.0
US,1981,4285583,1,1.0,0.0
US,1981,4280148,1,1.0,0.0
US,1981,4292589,1,1.0,0.0
US,1981,4284602,1,1.0,0.0
US,1981,4262544,1,1.0,0.0
US,1981,4285052,1,1.0,0.0
US,1981,4252309,1,1.0,0.0
US,1981,4246919,1,1.0,0.0
US,1982,4314227,3,1.0155038759689923,1.9844961240310077
US,1983,4367580,1,1.0,0.0
US,1983,4378960,1,1.0,0.0
US,1983,4396317,1,1.0,0.0
US,1983,4413756,1,1.0,0.0
US,1983,4374550,1,1.0,0.0
US,1983,4400336,1,1.0,0.0
US,1983,4402652,1,1.0,0.0
US,1983,4408282,1,1.0,0.0
US,1983,4392700,1,1.0,0.0
US,1983,4378854,1,1.0,0.0
US,1983,4418619,1,1.0,0.0
US,1983,4421569,1,1.0,0.0
US,1983,4395819,1,1.0,0.0
US,1983,4384435,1,1.0,0.0
US,1983,4376604,1,1.0,0.0
US,1983,4383317,1,1.0,0.0
US,1983,4415928,1,1.0,0.0
US,1983,4408872,1,1.0,0.0
US,1983,4399684,1,1.0,0.0
US,1983,4381881,1,1.0,0.0
US,1983,4391876,1,1.0,0.0
US,1983,4377486,1,1.0,0.0
US,1983,4419110,1,1.0,0.0
US,1983,4409146,1,1.0,0.0
US,1983,4423167,1,1.0,0.0
US,1983,4408162,1,1.0,0.0
US,1983,4392940,1,1.0,0.0
US,1983,4368480,1,1.0,0.0
US,1983,4374246,1,1.0,0.0
US,1983,4377806,1,1.0,0.0
US,1983,4413374,1,1.0,0.0
US,1983,4370657,1,1.0,0.0
US,1983,4379588,1,1.0,0.0
US,1983,4396513,1,1.0,0.0
US,1983,4411263,1,1.0,0.0
US,1983,4397592,1,1.0,0.0
US,1983,4403773,1,1.0,0.0
US,1983,4401050,1,1.0,0.0
US,1983,4376659,1,1.0,0.0
US,1983,4408271,1,1.0,0.0
US,1983,4415061,1,1.0,0.0
US,1983,4380488,1,1.0,0.0
US,1983,4392513,1,1.0,0.0
US,1983,4423486,1,1.0,0.0
US,1983,4395606,1,1.0,0.0
US,1983,4407288,1,1.0,0.0
US,1983,4402069,1,1.0,0.0
US,1983,4404673,1,1.0,0.0
US,1983,4409784,1,1.0,0.0
US,1983,4415662,1,1.0,0.0
US,1983,4400026,1,1.0,0.0
US,1983,4413396,1,1.0,0.0
US,1983,4381835,1,1.0,0.0
US,1983,4401689,1,1.0,0.0
US,1983,4403974,1,1.0,0.0
US,1983,4403395,1,1.0,0.0
US,1983,4390019,1,1.0,0.0
US,1983,4410889,1,1.0,0.0
US,1983,4393264,1,1.0,0.0
US,1983,4368826,1,1.0,0.0
US,1983,4367163,1,1.0,0.0
US,1983,4410592,1,1.0,0.0
US,1983,4403645,1,1.0,0.0
US,1983,4390069,1,1.0,0.0
US,1983,4394349,1,1.0,0.0
US,1983,4412679,1,1.0,0.0
US,1983,4396906,1,1.0,0.0
US,1983,4380172,1,1.0,0.0
US,1983,4394276,1,1.0,0.0
US,1983,4418737,1,1.0,0.0
US,1983,4416030,1,1.0,0.0
US,1983,4402517,1,1.0,0.0
US,1983,4387000,1,1.0,0.0
US,1983,4377870,1,1.0,0.0
US,1983,4411595,1,1.0,0.0
US,1983,4382470,1,1.0,0.0
US,1983,4398379,1,1.0,0.0
US,1983,4417622,1,1.0,0.0
US,1983,4409924,1,1.0,0.0
US,1983,4407038,1,1.0,0.0
US,1983,4387274,1,1.0,0.0
US,1983,4404111,1,1.0,0.0
US,1983,4420707,1,1.0,0.0
US,1983,4390179,1,1.0,0.0
US,1983,4408979,1,1.0,0.0
US,1983,4385210,1,1.0,0.0
US,1983,4416255,1,1.0,0.0
US,1983,4383341,1,1.0,0.0
US,1983,4373650,1,1.0,0.0
US,1983,4366901,1,1.0,0.0
US,1983,4375059,1,1.0,0.0
US,1983,4404505,1,1.0,0.0
US,1983,4412554,1,1.0,0.0
US,1983,4421116,1,1.0,0.0
US,1983,4368897,1,1.0,0.0
US,1983,4409870,1,1.0,0.0
US,1983,4388774,1,1.0,0.0
US,1983,4405216,1,1.0,0.0
US,1983,4406227,1,1.0,0.0
US,1983,4370029,1,1.0,0.0
US,1983,4382128,1,1.0,0.0
US,1983,4382308,1,1.0,0.0
US,1983,4377852,1,1.0,0.0
US,1983,4405660,1,1.0,0.0
US,1983,4393758,1,1.0,0.0
US,1983,4419542,1,1.0,0.0
US,1983,4374813,1,1.0,0.0
US,1983,4414100,1,1.0,0.0
US,1983,4410614,1,1.0,0.0
US,1983,4401431,1,1.0,0.0
US,1983,4412613,1,1.0,0.0
US,1983,4372745,1,1.0,0.0
US,1983,4373693,1,1.0,0.0
US,1983,4374101,1,1.0,0.0
US,1983,4417426,1,1.0,0.0
US,1983,4367493,1,1.0,0.0
US,1983,4378392,1,1.0,0.0
US,1983,4390575,1,1.0,0.0
US,1983,4405433,1,1.0,0.0
US,1983,4366740,1,1.0,0.0
US,1983,4412627,1,1.0,0.0
US,1983,4376950,1,1.0,0.0
US,1983,4390369,1,1.0,0.0
US,1983,4372141,1,1.0,0.0
US,1983,4423482,1,1.0,0.0
US,1983,4416182,1,1.0,0.0
US,1983,4404609,1,1.0,0.0
US,1983,4392232,1,1.0,0.0
US,1983,4422581,1,1.0,0.0
US,1983,4387145,1,1.0,0.0
US,1983,4398441,1,1.0,0.0
US,1983,4381546,1,1.0,0.0
US,1983,4387914,1,1.0,0.0
US,1983,4377550,1,1.0,0.0
US,1983,4381921,1,1.0,0.0
US,1984,4438169,1,1.0,0.0
US,1984,4435737,1,1.0,0.0
US,1984,4456413,1,1.0,0.0
US,1984,4432893,1,1.0,0.0
US,1984,4483029,1,1.0,0.0
US,1984,4444260,1,1.0,0.0
US,1984,4488427,1,1.0,0.0
US,1984,4465893,1,1.0,0.0
US,1984,4444533,1,1.0,0.0
US,1984,4443349,1,1.0,0.0
US,1984,4451895,1,1.0,0.0
US,1984,4454724,1,1.0,0.0
US,1984,4458903,1,1.0,0.0
US,1984,4488643,1,1.0,0.0
US,1984,4489406,1,1.0,0.0
US,1984,4435792,1,1.0,0.0
US,1984,4429851,1,1.0,0.0
US,1984,4465347,1,1.0,0.0
US,1984,4429832,1,1.0,0.0
US,1984,4466516,1,1.0,0.0
US,1984,4485406,1,1.0,0.0
US,1984,4483979,1,1.0,0.0
US,1984,4450408,1,1.0,0.0
US,1984,4440918,1,1.0,0.0
US,1984,4485175,1,1.0,0.0
US,1984,4466387,1,1.0,0.0
US,1984,4477366,1,1.0,0.0
US,1984,4463424,1,1.0,0.0
US,1984,4484647,1,1.0,0.0
US,1984,4455522,1,1.0,0.0
US,1984,4475193,1,1.0,0.0
US,1984,4456956,1,1.0,0.0
US,1984,4490851,1,1.0,0.0
US,1984,4481944,1,1.0,0.0
US,1984,4465485,1,1.0,0.0
US,1984,4449520,1,1.0,0.0
US,1984,4470320,1,1.0,0.0
US,1984,4439977,1,1.0,0.0
US,1984,4471748,1,1.0,0.0
US,1984,4489553,1,1.0,0.0
US,1984,4430495,1,1.0,0.0
US,1984,4439359,1,1.0,0.0
US,1984,4471039,1,1.0,0.0
US,1984,4468224,1,1.0,0.0
US,1984,4463120,1,1.0,0.0
US,1984,4482411,1,1.0,0.0
US,1984,4456149,1,1.0,0.0
US,1984,4451073,1,1.0,0.0
US,1984,4454833,1,1.0,0.0
US,1984,4486801,1,1.0,0.0
US,1984,4467574,1,1.0,0.0
US,1984,4462589,1,1.0,0.0
US,1984,4465042,1,1.0,0.0
US,1984,4450912,1,1.0,0.0
US,1984,4468706,1,1.0,0.0
US,1984,4481237,1,1.0,0.0
US,1984,4457748,1,1.0,0.0
US,1984,4480259,1,1.0,0.0
US,1984,4480760,1,1.0,0.0
US,1984,4470195,1,1.0,0.0
US,1984,4488741,1,1.0,0.0
US,1984,4439470,1,1.0,0.0
US,1984,4488610,1,1.0,0.0
US,1984,4462405,1,1.0,0.0
US,1984,4451346,1,1.0,0.0
US,1984,4444593,1,1.0,0.0
US,1984,4454509,1,1.0,0.0
US,1984,4487299,1,1.0,0.0
US,1984,4431771,1,1.0,0.0
US,1984,4458297,1,1.0,0.0
US,1984,4428845,1,1.0,0.0
US,1984,4449094,1,1.0,0.0
US,1984,4466016,1,1.0,0.0
US,1984,4480074,1,1.0,0.0
US,1984,4442487,1,1.0,0.0
US,1984,4471107,1,1.0,0.0
US,1984,4433217,1,1.0,0.0
US,1984,4430468,1,1.0,0.0
US,1984,4464174,1,1.0,0.0
US,1984,4452750,1,1.0,0.0
US,1984,4431411,1,1.0,0.0
US,1984,4451489,1,1.0,0.0
US,1984,4439334,1,1.0,0.0
US,1984,4437825,1,1.0,0.0
US,1984,4459422,1,1.0,0.0
US,1984,4458278,1,1.0,0.0
US,1984,4456493,1,1.0,0.0
US,1984,4433789,1,1.0,0.0
US,1984,4443747,1,1.0,0.0
US,1984,4438611,1,1.0,0.0
US,1984,4456973,1,1.0,0.0
US,1984,4468631,1,1.0,0.0
US,1984,4435283,1,1.0,0.0
US,1984,4466843,1,1.0,0.0
US,1984,4424512,1,1.0,0.0
US,1984,4476594,1,1.0,0.0
US,1984,4480747,1,1.0,0.0
US,1984,4475546,1,1.0,0.0
US,1984,4465792,1,1.0,0.0
US,1984,4440158,1,1.0,0.0
US,1984,4443551,1,1.0,0.0
US,1984,4425120,1,1.0,0.0
US,1984,4490139,1,1.0,0.0
US,1984,4477748,1,1.0,0.0
US,1984,4458809,1,1.0,0.0
US,1984,4462460,1,1.0,0.0
US,1984,4449531,1,1.0,0.0
US,1984,4482094,1,1.0,0.0
US,1984,4456219,1,1.0,0.0
US,1984,4463367,1,1.0,0.0
US,1984,4449424,1,1.0,0.0
US,1984,4482669,1,1.0,0.0
US,1984,4423852,1,1.0,0.0
US,1984,4480304,1,1.0,0.0
US,1984,4459402,1,1.0,0.0
US,1984,4454051,1,1.0,0.0
US,1984,4487363,1,1.0,0.0
US,1984,4454151,1,1.0,0.0
US,1984,4450311,1,1.0,0.0
US,1984,4452695,1,1.0,0.0
US,1984,4424551,1,1.0,0.0
US,1984,4485651,1,1.0,0.0
US,1984,4452357,1,1.0,0.0
US,1984,4436609,1,1.0,0.0
US,1984,4430384,1,1.0,0.0
US,1984,4467150,1,1.0,0.0
US,1984,4447082,1,1.0,0.0
US,1984,4450665,1,1.0,0.0
US,1984,4450776,1,1.0,0.0
US,1984,4485759,1,1.0,0.0
US,1984,4439815,1,1.0,0.0
US,1984,4455019,1,1.0,0.0
US,1984,4462572,1,1.0,0.0
US,1984,4458316,1,1.0,0.0
US,1984,4462077,1,1.0,0.0
US,1984,4466910,1,1.0,0.0
US,1984,4453093,1,1.0,0.0
US,1984,4473634,1,1.0,0.0
US,1984,4475397,1,1.0,0.0
US,1985,4539650,1,1.0,0.0
US,1985,4509956,1,1.0,0.0
US,1985,4499497,1,1.0,0.0
US,1985,4557227,1,1.0,0.0
US,1985,4514959,1,1.0,0.0
